Date	Month	Channel	Owner	Brand	Pack Size	Pack Type	SKU	Price Tier	Unit Sales	Sales Value	Distribution	Cost of Sales	Price	Gross Profit	Indirect Costs	Operating Profit	Unit Sales Monthly Change	Sales Value Monthly Change	Distribution Monthly Change	Cost of Sales Monthly Change	Price Monthly Change	Gross Profit Monthly Change	Indirect Costs Monthly Change	Operating Profit Monthly Change
01/11/2011	Nov-11	Supermarkets	Rekall	Beta	8	Standard	Beta 8 Pack Standard	Premium	948	118656	26.8	301.46	125.16	118354.54	110500.99	7853.55	-113	-13304	-5.98	-33.8	0.79	-13270.2	-12389.45	-880.75
01/11/2011	Nov-11	Supermarkets	Rekall	Beta	12	Deluxe	Beta 12 Pack Deluxe	Premium	183	23795	5.82	60.46	130.03	23734.54	22159.42	1575.12	53	7017	1.04	17.84	0.97	6999.16	6534.72	464.44
01/11/2011	Nov-11	Supermarkets	Rekall	Beta	12	Giftset	Beta 12 Pack Giftset	Premium	2053	251667	28.59	639.38	122.58	251027.62	234370.39	16657.23	521	58198	-2.77	147.85	-3.71	58050.15	54197.79	3852.36
01/11/2011	Nov-11	Supermarkets	Rekall	Beta	12	Standard	Beta 12 Pack Standard	Premium	5396	581140	53.71	1476.44	107.7	579663.56	541199.48	38464.08	906	77656	-3.89	197.29	-4.43	77458.71	72319.02	5139.69
01/11/2011	Nov-11	Supermarkets	Rekall	Beta	18	Standard	Beta 18 Pack Standard	Premium	2411	248712	38.4	631.88	103.16	248080.12	231618.47	16461.65	-158	-12400	-5.37	-31.5	1.52	-12368.5	-11547.96	-820.54
01/11/2011	Nov-11	Supermarkets	Rekall	Beta	60	Standard	Beta 60 Pack Standard	Premium	132	16382	2.5	41.62	124.11	16340.38	15256.46	1083.92	11	1293	-0.97	3.29	-0.59	1289.71	1204.12	85.59
01/11/2011	Nov-11	Supermarkets	Stark Ind	Omega	12	Standard	Omega 12 Pack Standard	Budget	1108	67970	32.27	172.69	61.34	67797.31	63298.36	4498.95	-170	-8130	-2.19	-20.65	1.79	-8109.35	-7571.8	-537.55
01/11/2011	Nov-11	Supermarkets	Tyrell Corp	Kappa	8	Standard	Kappa 8 Pack Standard	Regular	746	66740	20.4	169.56	89.46	66570.44	62153.45	4416.99	-73	-6336	-4.76	-16.1	0.23	-6319.9	-5900.54	-419.36
01/11/2011	Nov-11	Supermarkets	Tyrell Corp	Kappa	12	Standard	Kappa 12 Pack Standard	Regular	3998	299665	41.68	761.33	74.95	298903.67	279069.19	19834.48	63	7663	-5.07	19.47	0.74	7643.53	7135.96	507.57
01/11/2011	Nov-11	Supermarkets	Tyrell Corp	Kappa	18	Standard	Kappa 18 Pack Standard	Regular	1904	129345	33.73	328.61	67.93	129016.39	120455.35	8561.04	-8559	-455753	-8.71	-1157.89	12.01	-454595.11	-424429.74	-30165.37
01/11/2011	Nov-11	Supermarkets	Wayne Ent	Pi	12	Giftset	Pi 12 Pack Giftset	Regular	989	76930	23.02	195.45	77.79	76734.55	71642.93	5091.62	665	49998	3.66	127.03	-5.33	49870.97	46561.73	3309.24
01/12/2011	Dec-11	Hypermarkets	Aperture	Delta	12	Standard	Delta 12 Pack Standard	Budget	2630	140012	97.02	355.72	53.24	139656.28	130389.04	9267.24	-1907	-71909	-1.09	-182.68	6.53	-71726.32	-66966.64	-4759.68
01/12/2011	Dec-11	Hypermarkets	Aperture	Eta	12	Standard	Eta 12 Pack Standard	Budget	1489	57948	16.41	147.22	38.92	57800.78	53965.34	3835.44	391	12650	1.81	32.13	-2.34	12617.87	11780.97	836.9
01/12/2011	Dec-11	Hypermarkets	Aperture	Omicron	8	Standard	Omicron 8 Pack Standard	Regular	937	82514	91.56	209.63	88.06	82304.37	76843.34	5461.03	143	14336	-4.81	36.42	2.19	14299.58	13351.09	948.49
01/12/2011	Dec-11	Hypermarkets	Aperture	Omicron	12	Deluxe	Omicron 12 Pack Deluxe	Regular	907	80080	94.9	203.45	88.29	79876.55	74575.88	5300.67	541	47946	18.44	121.81	0.49	47824.19	44650.21	3173.98
01/12/2011	Dec-11	Hypermarkets	Aperture	Omicron	12	Giftset	Omicron 12 Pack Giftset	Regular	13754	1059416	99.88	2691.56	77.03	1056724.44	986604.07	70120.37	9814	734823	1.03	1866.9	-5.35	732956.1	684319.39	48636.71
01/12/2011	Dec-11	Hypermarkets	Aperture	Omicron	12	Standard	Omicron 12 Pack Standard	Regular	5912	429047	99.89	1090.04	72.57	427956.96	399559.19	28397.77	1485	107971	0.74	274.31	0.04	107696.69	100549.98	7146.71
01/12/2011	Dec-11	Hypermarkets	Aperture	Omicron	18	Standard	Omicron 18 Pack Standard	Regular	64176	3495635	100	8881.03	54.47	3486753.97	3255386.69	231367.28	13628	690598	0.59	1754.54	-1.02	688843.46	643135.19	45708.27
01/12/2011	Dec-11	Hypermarkets	Aperture	Sigma	12	Giftset	Sigma 12 Pack Giftset	Premium	3131	446862	99.62	1135.3	142.72	445726.7	416149.98	29576.72	2137	293468	1.12	745.59	-11.6	292722.41	273298.84	19423.57
01/12/2011	Dec-11	Hypermarkets	Aperture	Sigma	12	Standard	Sigma 12 Pack Standard	Premium	1697	232258	97.22	590.08	136.86	231667.92	216295.51	15372.41	573	80692	2.02	205.01	2.01	80486.99	75146.37	5340.62
01/12/2011	Dec-11	Hypermarkets	Aperture	Tau	12	Standard	Tau 12 Pack Standard	Regular	1331	94350	96.8	239.71	70.89	94110.29	87865.49	6244.8	258	18599	-1.04	47.25	0.29	18551.75	17320.54	1231.21
01/12/2011	Dec-11	Hypermarkets	Black Mesa	Epsilon	12	Standard	Epsilon 12 Pack Standard	Budget	1295	69820	77.81	177.38	53.92	69642.62	65021.59	4621.03	336	17355	-2.31	44.08	-0.79	17310.92	16162.23	1148.69
01/12/2011	Dec-11	Hypermarkets	Black Mesa	Iota	12	Giftset	Iota 12 Pack Giftset	Regular	1211	111919	96.4	284.34	92.42	111634.66	104226.64	7408.02	611	54538	2.22	138.56	-3.22	54399.44	50789.33	3610.11
01/12/2011	Dec-11	Hypermarkets	Black Mesa	Iota	12	Standard	Iota 12 Pack Standard	Regular	2537	204229	98.97	518.87	80.5	203710.13	190192.9	13517.23	1078	83321	0.22	211.69	-2.37	83109.31	77594.32	5514.99
01/12/2011	Dec-11	Hypermarkets	Black Mesa	Lambda	8	Standard	Lambda 8 Pack Standard	Budget	1375	82483	69.03	209.56	59.99	82273.44	76814.28	5459.16	485	28333	-5.55	71.99	-0.85	28261.01	26385.91	1875.1
01/12/2011	Dec-11	Hypermarkets	Black Mesa	Lambda	12	Standard	Lambda 12 Pack Standard	Budget	5435	293460	99.93	745.57	53.99	292714.43	273291.02	19423.41	-150	9739	0.95	24.75	3.19	9714.25	9069.28	644.97
01/12/2011	Dec-11	Hypermarkets	Black Mesa	Mu	12	Standard	Mu 12 Pack Standard	Premium	451	67179	68.03	170.68	148.96	67008.32	62561.91	4446.41	129	19213	-0.62	48.82	0	19164.18	17892.71	1271.47
01/12/2011	Dec-11	Hypermarkets	Black Mesa	Theta	6	Standard	Theta 6 Pack Standard	Regular	365	35827	20.88	91.02	98.16	35735.98	33364.87	2371.11	151	14694	1.86	37.33	-0.59	14656.67	13684.67	972
01/12/2011	Dec-11	Hypermarkets	Black Mesa	Theta	8	Standard	Theta 8 Pack Standard	Regular	1409	127484	99.82	323.89	90.48	127160.11	118722.07	8438.04	613	56037	0.13	142.37	0.72	55894.63	52185.12	3709.51
01/12/2011	Dec-11	Hypermarkets	Black Mesa	Theta	12	Deluxe	Theta 12 Pack Deluxe	Regular	974	84359	80.58	214.32	86.61	84144.68	78560.98	5583.7	384	31974	12.84	81.23	-2.18	31892.77	29775.93	2116.84
01/12/2011	Dec-11	Hypermarkets	Black Mesa	Theta	12	Giftset	Theta 12 Pack Giftset	Regular	5924	525575	99.67	1335.28	88.72	524239.72	489453.55	34786.17	2553	225894	0.75	573.91	-0.18	225320.09	210368.71	14951.38
01/12/2011	Dec-11	Hypermarkets	Black Mesa	Theta	12	Standard	Theta 12 Pack Standard	Regular	8944	644221	98.4	1636.71	72.03	642584.29	599944.48	42639.81	2920	207360	-1.08	526.82	-0.49	206833.18	193108.52	13724.66
01/12/2011	Dec-11	Hypermarkets	Black Mesa	Theta	18	Standard	Theta 18 Pack Standard	Regular	76010	4337116	100	11018.89	57.06	4326097.11	4039034.04	287063.07	49086	2744345	0.22	6972.29	-2.1	2737372.71	2555730.94	181641.77
01/12/2011	Dec-11	Hypermarkets	LexCorp	Gamma	12	Standard	Gamma 12 Pack Standard	Budget	3177	198151	99.54	503.42	62.37	197647.58	184532.63	13114.95	1187	70800	1.36	179.87	-1.63	70620.13	65934.61	4685.52
01/12/2011	Dec-11	Hypermarkets	MomCorp	Alpha	12	Standard	Alpha 12 Pack Standard	Regular	831	73619	57.23	187.04	88.59	73431.96	68559.11	4872.85	266	25300	-6.18	64.28	3.07	25235.72	23560.8	1674.92
01/12/2011	Dec-11	Hypermarkets	MomCorp	Alpha	18	Standard	Alpha 18 Pack Standard	Regular	4609	323942	94.79	823.01	70.28	323118.99	301677.86	21441.13	-394	-15022	1.73	-38.16	2.53	-14983.84	-13989.75	-994.09
01/12/2011	Dec-11	Hypermarkets	Rekall	Beta	8	Standard	Beta 8 Pack Standard	Premium	2109	243877	99.83	619.6	115.64	243257.4	227115.96	16141.44	924	108287	0.58	275.12	1.22	108011.88	100845	7166.88
01/12/2011	Dec-11	Hypermarkets	Rekall	Beta	12	Deluxe	Beta 12 Pack Deluxe	Premium	1009	118006	55.01	299.81	116.95	117706.19	109895.29	7810.9	324	38158	-20.93	96.95	0.38	38061.05	35535.09	2525.96
01/12/2011	Dec-11	Hypermarkets	Rekall	Beta	12	Giftset	Beta 12 Pack Giftset	Premium	7151	780764	98.43	1983.61	109.18	778780.39	727103.87	51676.52	4482	470713	1.08	1195.89	-6.99	469517.11	438361.93	31155.18
01/12/2011	Dec-11	Hypermarkets	Rekall	Beta	12	Standard	Beta 12 Pack Standard	Premium	9696	957656	100	2433.02	98.77	955222.98	891838.41	63384.57	5635	539068	0.3	1369.56	-4.31	537698.44	502019.02	35679.42
01/12/2011	Dec-11	Hypermarkets	Rekall	Beta	18	Standard	Beta 18 Pack Standard	Premium	14036	1227146	99.2	3117.69	87.43	1224028.31	1142806.85	81221.46	7449	616321	0.77	1565.83	-5.3	614755.17	573963.12	40792.05
01/12/2011	Dec-11	Hypermarkets	Rekall	Beta	60	Standard	Beta 60 Pack Standard	Premium	1532	151247	46.87	384.26	98.73	150862.74	140851.88	10010.86	584	53533	1.77	136.01	-4.34	53396.99	49853.96	3543.03
01/12/2011	Dec-11	Hypermarkets	Stark Ind	Omega	12	Standard	Omega 12 Pack Standard	Budget	1637	100390	93.27	255.05	61.33	100134.95	93490.56	6644.39	630	39186	-0.08	99.55	0.55	39086.45	36492.82	2593.63
01/12/2011	Dec-11	Hypermarkets	Tyrell Corp	Kappa	8	Standard	Kappa 8 Pack Standard	Regular	1618	130426	97.67	331.36	80.61	130094.64	121461.68	8632.96	536	44827	0.59	113.88	1.5	44713.12	41745.75	2967.37
01/12/2011	Dec-11	Hypermarkets	Tyrell Corp	Kappa	12	Standard	Kappa 12 Pack Standard	Regular	3691	257548	99.55	654.32	69.78	256893.68	239846.82	17046.86	509	36636	0.19	93.07	0.35	36542.93	34118.07	2424.86
01/12/2011	Dec-11	Hypermarkets	Tyrell Corp	Kappa	18	Standard	Kappa 18 Pack Standard	Regular	4973	324968	95.54	825.62	65.35	324142.38	302633.91	21508.47	855	62151	-0.52	157.9	1.53	61993.1	57879.47	4113.63
01/12/2011	Dec-11	Hypermarkets	Wayne Ent	Pi	12	Giftset	Pi 12 Pack Giftset	Regular	1853	147577	80.44	374.93	79.64	147202.07	137434.49	9767.58	-396	-15727	-3.84	-39.96	7.03	-15687.04	-14646.29	-1040.75
01/12/2011	Dec-11	Supermarkets	Aperture	Delta	12	Standard	Delta 12 Pack Standard	Budget	1732	91643	35.46	232.83	52.91	91410.17	85344.91	6065.26	-2025	-90288	-6.71	-229.39	4.49	-90058.61	-84082.11	-5976.5
01/12/2011	Dec-11	Supermarkets	Aperture	Eta	12	Standard	Eta 12 Pack Standard	Budget	1040	42509	5.77	108	40.87	42401	39587.81	2813.19	-43	-2154	0.38	-5.47	-0.37	-2148.53	-2005.95	-142.58
01/12/2011	Dec-11	Supermarkets	Aperture	Omicron	8	Standard	Omicron 8 Pack Standard	Regular	14491	930792	38.71	2364.77	64.23	928427.23	866820.35	61606.88	8958	551558	-4.59	1401.29	-4.31	550156.71	513650.79	36505.92
01/12/2011	Dec-11	Supermarkets	Aperture	Omicron	12	Deluxe	Omicron 12 Pack Deluxe	Regular	643	60544	19.64	153.82	94.16	60390.18	56382.55	4007.63	208	18403	3.36	46.76	-2.72	18356.24	17137.83	1218.41
01/12/2011	Dec-11	Supermarkets	Aperture	Omicron	12	Giftset	Omicron 12 Pack Giftset	Regular	7283	598147	49.12	1519.66	82.13	596627.34	557037.06	39590.28	4528	346677	-1.38	880.77	-9.15	345796.23	322849.95	22946.28
01/12/2011	Dec-11	Supermarkets	Aperture	Omicron	12	Standard	Omicron 12 Pack Standard	Regular	60770	3762404	85.1	9558.78	61.91	3752845.22	3503821.14	249024.08	45451	2687881	12.23	6828.85	-8.23	2681052.15	2503148.54	177903.61
01/12/2011	Dec-11	Supermarkets	Aperture	Omicron	18	Standard	Omicron 18 Pack Standard	Regular	36071	2050075	58.45	5208.43	56.83	2044866.57	1909177.24	135689.33	7683	440871	4.06	1120.08	0.14	439750.92	410571.29	29179.63
01/12/2011	Dec-11	Supermarkets	Aperture	Sigma	12	Giftset	Sigma 12 Pack Giftset	Premium	1448	216109	27.79	549.05	149.25	215559.95	201256.4	14303.55	994	141150	7.88	358.61	-15.86	140791.39	131449.01	9342.38
01/12/2011	Dec-11	Supermarkets	Aperture	Sigma	12	Standard	Sigma 12 Pack Standard	Premium	1260	191177	37.1	485.71	151.73	190691.29	178037.56	12653.73	271	40661	-0.59	103.31	-0.46	40557.69	37866.26	2691.43
01/12/2011	Dec-11	Supermarkets	Aperture	Tau	12	Standard	Tau 12 Pack Standard	Regular	505	37725	19.97	95.84	74.7	37629.16	35132.23	2496.93	77	5344	-1.19	13.57	-0.96	5330.43	4976.9	353.53
01/12/2011	Dec-11	Supermarkets	Black Mesa	Epsilon	12	Standard	Epsilon 12 Pack Standard	Budget	718	40141	10.6	101.98	55.91	40039.02	37382.37	2656.65	86	5810	-1.47	14.76	1.59	5795.24	5411.06	384.18
01/12/2011	Dec-11	Supermarkets	Black Mesa	Iota	12	Giftset	Iota 12 Pack Giftset	Regular	571	54533	21.07	138.55	95.5	54394.45	50784.86	3609.59	240	21810	-0.23	55.41	-3.36	21754.59	20311.04	1443.55
01/12/2011	Dec-11	Supermarkets	Black Mesa	Iota	12	Standard	Iota 12 Pack Standard	Regular	1829	152518	41.39	387.49	83.39	152130.51	142035.34	10095.17	706	52218	2.99	132.67	-5.92	52085.33	48629.15	3456.18
01/12/2011	Dec-11	Supermarkets	Black Mesa	Lambda	8	Standard	Lambda 8 Pack Standard	Budget	694	44347	15.58	112.67	63.9	44234.33	41299.3	2935.03	84	5658	0.03	14.38	0.48	5643.62	5269.14	374.48
01/12/2011	Dec-11	Supermarkets	Black Mesa	Lambda	12	Standard	Lambda 12 Pack Standard	Budget	2659	151206	32.25	384.16	56.87	150821.84	140813.89	10007.95	73	10642	-0.64	27.05	2.51	10614.95	9910.79	704.16
01/12/2011	Dec-11	Supermarkets	Black Mesa	Mu	12	Standard	Mu 12 Pack Standard	Premium	669	105421	22.07	267.83	157.58	105153.17	98175.79	6977.38	196	28288	-0.85	71.86	-5.49	28216.14	26344.01	1872.13
01/12/2011	Dec-11	Supermarkets	Black Mesa	Theta	6	Standard	Theta 6 Pack Standard	Regular	413	42491	10.67	107.95	102.88	42383.05	39570.49	2812.56	129	12861	-0.04	32.67	-1.45	12828.33	11977.09	851.24
01/12/2011	Dec-11	Supermarkets	Black Mesa	Theta	8	Standard	Theta 8 Pack Standard	Regular	18937	1200724	51.67	3050.56	63.41	1197673.44	1118200.04	79473.4	17270	1041095	13.16	2645.01	-32.35	1038449.99	969542.24	68907.75
01/12/2011	Dec-11	Supermarkets	Black Mesa	Theta	12	Deluxe	Theta 12 Pack Deluxe	Regular	273	24157	9.6	61.37	88.49	24095.63	22496.92	1598.71	98	8361	-0.03	21.24	-1.77	8339.76	7786.92	552.84
01/12/2011	Dec-11	Supermarkets	Black Mesa	Theta	12	Giftset	Theta 12 Pack Giftset	Regular	2679	256348	31.25	651.28	95.69	255696.72	238729.85	16966.87	1048	100389	1.33	255.05	0.07	100133.95	93490	6643.95
01/12/2011	Dec-11	Supermarkets	Black Mesa	Theta	12	Standard	Theta 12 Pack Standard	Regular	12431	900145	54.07	2286.91	72.41	897858.09	838279.85	59578.24	-2165	-96385	-2.2	-244.88	4.14	-96140.12	-89760.81	-6379.31
01/12/2011	Dec-11	Supermarkets	Black Mesa	Theta	18	Standard	Theta 18 Pack Standard	Regular	55192	3113250	57.96	7909.54	56.41	3105340.46	2899281.95	206058.51	42243	2293241	5.02	5826.22	-6.92	2287414.78	2135630.5	151784.28
01/12/2011	Dec-11	Supermarkets	LexCorp	Gamma	12	Standard	Gamma 12 Pack Standard	Budget	1420	98885	38.53	251.23	69.64	98633.77	92088.63	6545.14	266	16941	2.02	43.04	-1.37	16897.96	15776.12	1121.84
01/12/2011	Dec-11	Supermarkets	MomCorp	Alpha	12	Standard	Alpha 12 Pack Standard	Regular	2954	228806	33.19	581.3	77.46	228224.7	213080.39	15144.31	2379	174579	16.58	443.53	-16.85	174135.47	162579.94	11555.53
01/12/2011	Dec-11	Supermarkets	MomCorp	Alpha	18	Standard	Alpha 18 Pack Standard	Regular	604	44860	9.32	113.97	74.27	44746.03	41776.48	2969.55	254	15609	0.79	39.65	-9.3	15569.35	14535.66	1033.69
01/12/2011	Dec-11	Supermarkets	Rekall	Beta	8	Standard	Beta 8 Pack Standard	Premium	2081	242556	32.46	616.24	116.56	241939.76	225885.56	16054.2	1133	123900	5.66	314.78	-8.6	123585.22	115384.57	8200.65
01/12/2011	Dec-11	Supermarkets	Rekall	Beta	12	Deluxe	Beta 12 Pack Deluxe	Premium	467	59314	8.25	150.7	127.01	59163.3	55237.64	3925.66	284	35519	2.43	90.24	-3.02	35428.76	33078.22	2350.54
01/12/2011	Dec-11	Supermarkets	Rekall	Beta	12	Giftset	Beta 12 Pack Giftset	Premium	3368	402437	32.57	1022.44	119.49	401414.56	374778.6	26635.96	1315	150770	3.98	383.06	-3.09	150386.94	140408.21	9978.73
01/12/2011	Dec-11	Supermarkets	Rekall	Beta	12	Standard	Beta 12 Pack Standard	Premium	8249	862688	52.54	2191.75	104.58	860496.25	803396.83	57099.42	2853	281548	-1.17	715.31	-3.12	280832.69	262197.35	18635.34
01/12/2011	Dec-11	Supermarkets	Rekall	Beta	18	Standard	Beta 18 Pack Standard	Premium	7344	673031	46.01	1709.9	91.64	671321.1	626774.61	44546.49	4933	424319	7.61	1078.02	-11.52	423240.98	395156.14	28084.84
01/12/2011	Dec-11	Supermarkets	Rekall	Beta	60	Standard	Beta 60 Pack Standard	Premium	252	31819	5.48	80.84	126.27	31738.16	29631.77	2106.39	120	15437	2.98	39.22	2.16	15397.78	14375.31	1022.47
01/12/2011	Dec-11	Supermarkets	Stark Ind	Omega	12	Standard	Omega 12 Pack Standard	Budget	2487	153482	37.25	389.94	61.71	153092.06	142933.83	10158.23	1379	85512	4.98	217.25	0.37	85294.75	79635.47	5659.28
01/12/2011	Dec-11	Supermarkets	Tyrell Corp	Kappa	8	Standard	Kappa 8 Pack Standard	Regular	940	82962	21.26	210.77	88.26	82751.23	77260.17	5491.06	194	16222	0.86	41.21	-1.2	16180.79	15106.72	1074.07
01/12/2011	Dec-11	Supermarkets	Tyrell Corp	Kappa	12	Standard	Kappa 12 Pack Standard	Regular	5170	383494	51.69	974.3	74.18	382519.7	357137.34	25382.36	1172	83829	10.01	212.97	-0.77	83616.03	78068.15	5547.88
01/12/2011	Dec-11	Supermarkets	Tyrell Corp	Kappa	18	Standard	Kappa 18 Pack Standard	Regular	1685	116840	28.26	296.84	69.34	116543.16	108809.61	7733.55	-219	-12505	-5.47	-31.77	1.41	-12473.23	-11645.74	-827.49
01/12/2011	Dec-11	Supermarkets	Wayne Ent	Pi	12	Giftset	Pi 12 Pack Giftset	Regular	1141	93170	25.23	236.71	81.66	92933.29	86766.97	6166.32	152	16240	2.21	41.26	3.87	16198.74	15124.04	1074.7
